Uniq Id,Mrp,Price,Offers,Combo Offers
2cc07504e427c73c40f1f6a56e571004,683.00,249.00,63.54%,
e361ab898fb09f592d228c5032458c22,499.00,361.00,27.66%,
c68e6521af79cc22b21a1c7b9f90b9b7,10000.00,7070.00,29.3%,
6b39c8f029de563f93bd2c8acbd19802,7529.00,7529.00,0%,
d9a05eca95a79bf77aade860cc97cfdc,695.00,595.00,14.39%,
91c85ef168e5b3013579173fee874ba1,5529.00,5529.00,0%,
fabb465d54dc5e078b0b6eb37205afff,298.00,259.00,13.09%,
6f0c3e2e4475b71f5a969608fec593f5,,,0%,
e6cab8e157d2495e5e28797d788d38d0,2404.00,1836.00,23.63%,
7496c9ec2af1482cd5446a45e597a9a3,1299.00,1299.00,0%,
8b4834183bc1f81cb00742e3a2060c5d,3310.00,2900.00,12.39%,
1a9de8563b75c8044d991a0ac10a11a6,399.00,399.00,0%,
aa46bae862ccc749c778b72894d7c640,349.00,264.00,24.36%,
924336f207dfd2228fc075eb4691f8b9,5049.00,5049.00,0%,
629887a0aaf623b2c449fcc6fd2a2cbb,8034.00,8034.00,0%,
bd6f407ea5f3089ad14658fd374b4a7d,999.00,298.00,70.17%,
58b7db92868debfb0241d7e3468ede3e,249.00,249.00,0%,
e10222d483595f84b285261b4b0d642f,500.00,500.00,0%,
ae16f47b93c8e1366efef6ae8e862c9d,840.00,840.00,0%,
2763a9e201bc7b11d2c9a81c9414b8b6,4194.00,4190.00,0.1%,
2eefd3028951baa82336d272ffb74a6e,420.00,420.00,0%,
46e939dbe0d1d2e35cd63307a3290053,4258.00,2433.00,42.86%,
dd086f357e422d9d956662e46f274a8d,3051.00,3051.00,0%,
453a09ccac90442409020f7fe7f7ddb4,9280.00,9280.00,0%,
3b99ba1cefb7e8cb65e747bb4669dbbc,400.00,349.00,12.75%,
86818c8a2f58e486cf21092ed7b9b836,570.00,490.00,14.04%,
21cd8b9ea291c544143296fd07723d8d,5706.80,5706.80,0%,
7aea7f38795db9a466fc96d9cef24146,6672.00,6672.00,0%,
3f9824b8e50e58bfd2c5d16727588820,599.00,399.00,33.39%,
0660a1377e5aa96241f091a232939fa3,7849.00,7849.00,0%,
216b592c3211d7923d2ee3de8f8212ab,460.00,460.00,0%,
290dfc6661b0b57e6023add95fefecb3,6080.00,6080.00,0%,
b554bf9758cc212c752cd14259144680,3479.00,2759.00,20.7%,
d46ec8305342ffac6b760220cf433e1f,499.00,169.00,66.13%,
69acbc57f7ea912d16ff00541665334e,1299.00,999.00,23.09%,
573bc1df3046f318ca43741c63de2c1f,,,0%,
0fce813773511cda58f757672d7b89e9,275.00,275.00,0%,
952db5e27ef0413e4a898407253c7dc4,1097.00,898.00,18.14%,
e042d0c847b300f4eb45d528a3d0c2c6,6368.00,5095.00,19.99%,
62ec637d874a9eea64b0b80d50b8d6c6,949.00,730.00,23.08%,
c5a95fb3f5d03f567b2bd0431723c59f,995.00,995.00,0%,
be9be98ea45ebfb57b767298f65947f3,12999.00,1600.00,87.69%,
0e12ed478ecfed2864d121519be3f4a3,,,,
df5fdab6f2ebf57f0ac3c516166a4910,360.00,260.00,27.78%,
7e0b699cb3a0e39da9cd670ae11b35dc,345.00,325.00,5.8%,
b074367002c0d56ad4e972a73021cd03,273.00,262.00,4.03%,
09797466629b45ec315498efd14d158c,270.00,270.00,0%,
900f1d2c2ce763595c1cf4c9502f625e,3675.00,3675.00,0%,
2efa8646657447d9431fc10367141a8c,899.00,249.00,72.3%,
a64915662365d945953de4ece1ec81c2,3600.00,2280.00,36.67%,
42847884a95d45a2de0d4fa7dd106b5c,2999.00,2365.00,21.14%,
07d5bc8bbf1a62d59de603c846b0099b,7360.00,7360.00,0%,
e3887d4d72cdb6042e7cee78d8d67d45,1299.00,999.00,23.09%,
be40c3f39115ec6becec5e59534ff158,13197.00,4399.00,66.67%,
df3e32ab160b17498a3c7e2e780c1349,6720.00,6720.00,0%,
a66b1b4a7ef8ea75b93f70bf49d57b33,494.00,494.00,0%,
92cf7146de1bbe6c0719f283802f74bc,913.00,435.00,52.35%,
50607cce2f4c8d960f9fea58e4c1889a,925.00,740.00,20.0%,
667ecc53bd649f7a72107567059a12d4,1612.00,1612.00,0%,
35b660b4f46f05b4012c19702f9f44c0,549.00,299.00,45.54%,
3dfc6670c1223370f911d9606b664d31,310.00,235.00,24.19%,
0fd5a8eac85d2a2ad06d85465dd97057,8190.00,6552.00,20.0%,
e41897b623bb1251f3375b6c47fbfc0f,345.00,345.00,0%,
94766b691a124c034a0962ffc6486190,525.00,446.00,15.05%,
78790bdd207fc5be72c0941fd70cb01d,1898.00,1309.00,31.03%,
9bcea4f4233162d91b9ccd93308e2f3e,10113.00,5779.00,42.86%,
c1040162d6a17f2f2c60f249e2f66bc0,399.00,349.00,12.53%,
acf604c26cfa6527f5ad9ef72cb915d6,,,0%,
73aeecbe23b09227d662bb8a78cc55f4,6969.00,6969.00,0%,
880a2f13080da463940c59f83693892e,5399.00,3439.00,36.3%,
7c9451a4274815f40cc7a3a1a84b0f90,170.00,140.00,17.65%,
3096e55975b4236440932f2d9bda6568,140.00,139.00,0.71%,
2873eff8822e09be96a2d205cd653abc,1590.00,1590.00,0%,
5b9baedbc0664d0fdb54ae13a0129549,910.00,785.00,13.74%,
050f3a117afe4809a0efe675d4fe23c9,130.00,130.00,0%,
bc2d239e893f14c965bd6b5414a9caec,295.00,295.00,0%,
5c318e6da1131e46e0a3bb5c50734bea,445.00,445.00,0%,
2f4b9dfc8cf754b2e91b2f90563db967,339.00,289.00,14.75%,
e5d4436201f4a17e1f83f56e2d04862f,899.00,385.00,57.17%,
7e15258e38ad89ba779ac248b9b35004,2299.00,2299.00,0%,
8cf2b064ba132f2236b6c8e8a295b516,475.00,475.00,0%,
b477c0df9da84cb9a104a443aa22aa4c,1299.00,999.00,23.09%,
34edb1abf5fa4856193aab41e7999b00,595.00,595.00,0%,
9328d1f1ef1ce2efa251c3e1fa924c6d,2088.00,1193.00,42.86%,
3c42cbf2012bfabe858896f5d97ff5c3,8099.00,5039.00,37.78%,
cde9a1f9897ccdacdd846e7921510cf4,850.00,662.00,22.12%,
04424b72bf670b0a805bcf74987eef2f,4716.00,3773.00,20.0%,
024efdfc5169eb0e68cfaafff335fa33,699.00,650.00,7.01%,
b9d3d38cb4e237d8feb3c4d3d6c0ef3a,4111.00,4111.00,0%,
b04062f7881befcd79a5563e22759995,6154.00,6154.00,0%,
cf60a71a5ed0a6c6ff3fb78dedb0bfb6,13829.00,8296.00,40.01%,
fc2a046c74a8c3749a4d030338c0d9d7,1190.00,952.00,20.0%,
8527c4e59e7ac0abf401d3ed4e292b6f,899.00,748.00,16.8%,
a1dd4ac31393ec1aa2a1afd642bcfdb7,4731.00,3639.00,23.08%,
59a8e67f07f06d3a528b40929cc23102,120.00,120.00,0%,
960403995e6dfc8b608eaf0345a9cd34,3159.00,739.00,76.61%,
9fc428b4b9afe004a21f031379a320c3,4990.00,4990.00,0%,
cd7554cf47829b7d7f8b5c69fac68872,3695.00,3695.00,0%,
2cb04bce212ae921ca64afa4cb4507fe,6426.00,4284.00,33.33%,
1d07c8305e1d84692803ff6139f9341e,895.00,795.00,11.17%,
525365ef0d90445f3c51a38a1cceeafc,65.00,65.00,0%,
93cea5ebe914236e123f2b2df411800b,2560.00,2395.00,6.45%,
14e5d0c8b761f5a8600d5e0fb6b1d1c0,595.00,595.00,0%,
f939e9717dd149e63f553dac2baf295a,1989.00,1989.00,0%,
b8d4afeff64e1dffd455bc2153847da5,3277.50,3277.50,0%,
dc91e02b131e5d3758a719c10abdd688,2500.00,1283.00,48.68%,
dbe5f1135f16d2d660ed3fa08da4ff1a,1475.00,1475.00,0%,
e88dcacbea21154ed76c88f457be0408,845.00,845.00,0%,
439366956594d80154b49661f9bc886a,695.00,595.00,14.39%,
2cf01a331ebaeacbe6f5e3b4bf8540ce,180.00,170.00,5.56%,
baa95570b2db623421a9fa2e322b990d,525.00,500.00,4.76%,
bf82fcc8dfe7fabba379af6ea8a2405e,700.00,400.00,42.86%,
63ff8f56b40b0c443dd37553ba7fe3ce,4667.00,4667.00,0%,
2bb722852847854568397b85d57164be,1295.00,1092.00,15.68%,
06374608fc643f99b9d457e3cbd66719,2000.00,2000.00,0%,
7b321c4208e9cc9e85c73d1564b8f4a7,2329.00,2329.00,0%,
7df4465b8757d73510c0a0747d6ad63c,349.00,247.00,29.23%,
09ca555c79146bda24047c9185e80fe9,1177.00,1023.00,13.08%,
dc6bed0729b89e2b554c75394f327be4,795.00,695.00,12.58%,
4b8083c180450934e46affa1e91ac489,8649.00,8649.00,0%,
6cf7187464d0995e95f2a2c9d074e176,8799.00,8799.00,0%,
150bb7446285364125b3c072e9665f40,4499.00,3178.00,29.36%,
81506b5c119f880a196a4cd9b0d3649e,1259.00,1259.00,0%,
5e1ffe63fc264e877098b6df34e6d2b7,2106.00,2106.00,0%,
c194d62d2786e1bd303857932b55d75b,2000.00,2000.00,0%,
858e871c3ba8959f89e32311af91bf71,1284.00,706.00,45.02%,
9dcf87aae6190b05386be9c9a41b9f88,8545.00,8545.00,0%,
282b8ef0db0c2bbcd07869b82ecc2fee,680.00,680.00,0%,
c394e7627ee94bab032b70878161a7e7,630.00,600.00,4.76%,
2bcb6f81315b8f6170b5fed5b9cee89d,395.00,321.00,18.73%,
c35710c0c4cf27a6d5d317de77257fa0,970.00,959.00,1.13%,
ab0e22484b62a1ba0735dfce43d8857b,606.00,507.00,16.34%,
d925402988969a46274a167dd1926458,2500.00,861.00,65.56%,
cd94c9ffa72d78838159999cbd4b7cd3,277.00,210.00,24.19%,
04adf9d2db1b1f782478572b8c9bb323,1000.00,250.00,75.0%,
8a3d1e3b112a2f65d94df7f128ac0eb8,207.00,197.00,4.83%,
9da093a96cef372f987c5be064b51ee7,250.00,210.00,16.0%,
bf238bdd4b9c1f67ccf1b88b4fcaac55,2928.00,2928.00,0%,
64d9535f0020af3244acd4098636e347,999.00,425.00,57.46%,
2f04fe4203d96ac6405d22ad02b2f976,4721.00,4721.00,0%,
7e4ab58f0716e7c8aa800c1c095c4436,500.00,500.00,0%,
7cb34bb030044d6305fa351c75d418d4,5288.00,5288.00,0%,
b49f1aef49b64284345fb90ca6674390,595.00,595.00,0%,
cdb432537cbe84261c43e04ffe0fdd0c,330.00,330.00,0%,
6cc79d348235c6107a8983fb1ebb6942,1256.00,879.00,30.02%,
5e42f758fed11a533a1f17c5cd6b10ca,999.00,999.00,0%,
47b9401f57ff8f9af4c7f3e94973a00e,4949.00,3039.00,38.59%,
64e20209b280700601ce59d065c86de5,120.00,109.00,9.17%,
41be65beb1237646227b199d08118663,9600.00,9600.00,0%,
81367739b65f815ab4a64c463259bf6e,795.00,795.00,0%,
36e0e3760cb0a618c2d80768a4cf7939,995.00,995.00,0%,
6bac5ea2cab6f3f708508d07c873e5fb,540.00,540.00,0%,
116a2b7e4e6191366de1142344db8f04,2597.48,2597.48,0%,
b2945b0c863d049115625cfe2211a1b8,299.00,285.00,4.68%,
fc1570fd7c2edb2a1bfaf13183b5f728,10149.00,6069.00,40.2%,
49cec2952523e84d15f3077ed7c66dce,70.00,70.00,0%,
9063664f555d31f515080d12195c6630,1489.00,1223.00,17.86%,
f04e33d1787462ae8310adaacee7af2f,4334.00,4334.00,0%,
16fb88b3c1fcc2f89e62cdceec04be08,151.00,151.00,0%,
7490b4bcfd2c97411b0d83c57d02eb2f,799.00,649.00,18.77%,
5c5c7c300506a6124591b4e8fa81bbe4,899.00,275.00,69.41%,
d7647e1d1a88912e13da8ac70fd8a480,1230.00,1230.00,0%,
51e8440ffcd8ed9cb8cd34955b674191,848.00,848.00,0%,
c939c82ec50482f5dbb35d59cda0b1ab,400.00,320.00,20.0%,
86028fcaf90f25644efd316f886a8528,20097.00,6699.00,66.67%,
066f47c67b6eccdb4318096e91fc9a1d,2560.00,2560.00,0%,
d9f2df06801d4f19d0b5c505883a49cc,1455.00,520.00,64.26%,
9880dc59640b324a6b94ac665b8ccf96,,,,
bfb5e42c38af338aae148c131fab47c9,290.00,250.00,13.79%,
9513b3930bcf69492080e5f09bccc79b,499.00,220.00,55.91%,
f19bdbb81227ce08fe1edac6403c0d5e,2000.00,2000.00,0%,
013588e46cafec2d6960bcfae7702bd3,1148.00,1148.00,0%,
fa8bebec5debbcd75dba03d90189f404,3199.00,3199.00,0%,
c8e7f59be14f4caed576aac6152ac151,120.00,120.00,0%,
f7f4cbf27b1497143b93ce85d7997b64,699.00,539.00,22.89%,
6eda6875e0e7b24247c59dc50a8de8c5,199.00,195.00,2.01%,
40673b5a6585486e2ba6559620679b06,350.00,170.00,51.43%,
c5d15553daa9186b128b34966684a064,1599.00,1498.00,6.32%,
8560a9c6d22e56668ef4d071ad9ac9a7,400.00,400.00,0%,
1d7b60659fee00b03ba2efe88ce67cd0,999.00,798.00,20.12%,
7dbcf644928310a85182303cc871278a,260.00,240.00,7.69%,
764f1fc827eba60cf9508fdb79616acd,599.00,349.00,41.74%,
f08cd359aeedd86a7fb2c7d88f28f372,713.44,410.00,42.53%,
9fd09f2f5f8dd991b7065584a5e6ce58,720.00,639.00,11.25%,
3b2de097255e1df1571b9973f79f3ba8,129.00,129.00,0%,
49557f06cc02a0d3735e9d50c9bd48d7,399.00,72.00,81.95%,
b83140dbe0e097e6ac7579fe06c66754,1865.00,1622.00,13.03%,
4cc4851ad1d5bf9313aa282f7c2834e0,190.00,180.00,5.26%,
95da59310b0d962d9f0645e465b1b2d7,999.00,651.00,34.83%,
4255bc96c939695f6c83ea6909292569,1999.00,1977.00,1.1%,
92a31ba9c3c3e53fd85015f2ca22726b,11199.00,6719.00,40.0%,
ae6d190ac9b77032afb9640a7208c9ec,479.00,469.00,2.09%,
3b5ae3a3b80845bd2449fc96c9197ee0,598.00,508.00,15.05%,
d7d0b75ecb644e8a903e9dd4013fd269,2062.00,1178.00,42.87%,
5514e5d946d3d482811ac4e98a05e5b8,3170.00,3170.00,0%,
9f3c05c05876adbd0344756e3eed0700,195.00,146.25,25.0%,
3b491c8a7a01d80627daa0e87d150ec0,995.00,995.00,0%,
4d50c84bda6af979d605ca69d4c09593,200.00,200.00,0%,
6b661d67f9a314a4d2a03b7804126fee,3329.00,3329.00,0%,
2b2efab88631adfb7f265ce80a466592,5809.00,5809.00,0%,
aadf20633b7e5314bcd743b35e644157,695.00,595.00,14.39%,
e37d132d3fa852590dc0dfcf0233e6b7,9412.00,9412.00,0%,
7bcd2c79cc0acef9a88ec0c8a507286a,200.00,200.00,0%,
54ba0b1369fefc4017ab0483d7bce9d6,999.00,349.00,65.07%,
03c1a735d95047e15c85754dea500fb7,899.00,499.00,44.49%,
ff17a3bb796e11d1993be08cd526bf4e,199.00,199.00,0%,
2786f2912a544dae07405bd4f75adacc,,,,
971bf758390c949ebad6ec5691e3825e,895.00,895.00,0%,
912ef88767d13fc722d34f5854d3cd33,6383.00,6383.00,0%,
f51c73d2f5ea5bea1d40b730cee3d528,3795.00,2884.00,24.01%,
c16d64d2588bff00120bcba449f33c25,2049.00,499.00,75.65%,
1dc9717e19dd37d8da4f9023a07fb62f,199.00,179.00,10.05%,
656d08286a80bfaaf1cd10b5519a2a3c,300.00,300.00,0%,
cbbefa4e6dc3bc2937ddd63a2483dc74,350.00,350.00,0%,
b749c422a5ac52ef5fdc981b585c3687,540.00,540.00,0%,
dd673718397ac8604e02465fb7391ce3,1917.00,1847.00,3.65%,
b7828b491dc93958effe1228ca70963f,599.00,175.00,70.78%,
38584c736965616b5346df91f2c9f77b,5082.00,5082.00,0%,
a69a77913cb37f42f62fff6f8d5f6be6,135.00,135.00,0%,
7161426c1ebe1ea231c7e77c0e696c62,1495.00,1270.00,15.05%,
ca9275d37aae6e216a2fd535ffd518b3,567.00,528.00,6.88%,
40a656680711a059c8bb0f4dd855174a,4759.00,4759.00,0%,
0fb68e2d4aabe62a46688c7d93836e7d,140.00,139.00,0.71%,
dcd51d3cfbf75454fade715f75b26321,9999.00,7500.00,24.99%,
c1bb587ad95685cb12b95bdb6ea637d6,1119.00,1119.00,0%,
40d0f1b6b108e12e0ae6236df14c657d,995.00,995.00,0%,
7f0b7eacf2db18a892e049c0a9652610,3427.00,1958.00,42.87%,
987291270364f02f4cc945f3d0f24c87,550.00,450.00,18.18%,
964c47baeefbf6fff7c6f5765f5524d0,1800.00,1481.00,17.72%,
2f1545768411631bf4946114bc8a75e0,7235.00,7235.00,0%,
c4e1b241e441aa0a328c306d8c413bc5,650.00,605.00,6.92%,
7631d96b6cfd24c442612e6c079aa599,1699.00,1699.00,0%,
a58b468a1cd8634587020c387a87b000,399.00,398.00,0.25%,
2cf2967945494c6ce8d11aaf376031aa,325.00,170.00,47.69%,
70bd20d20f82920f11049ded72d9e0da,11633.00,8841.00,24.0%,
7b4bdcbe3709ad7ac0a064b1f787374b,1900.00,1399.00,26.37%,
3ca25c2d4110de632af72a8955c23a13,449.00,449.00,0%,
a96d8ebc4d3a79f618c1ac2a3a7ce878,500.00,489.00,2.2%,
0e75c953787cf30e65b940b25e875a74,10390.15,8658.46,16.67%,
c2a59935fee661d87857706c59c704e9,288.00,288.00,0%,
7d793ea371d23214e9893fbb882bf956,180.00,59.00,67.22%,
819e7810f8422d4872aad7b5c0115b34,8799.00,8799.00,0%,
1491cc3c00a7243b66f5f578460b8890,4127.00,4127.00,0%,
54af9c5c9b063d7879c5e247c6bb0a0d,900.00,765.00,15.0%,
eb4c79b29750c6c221fef128e4cbaddc,7040.00,7040.00,0%,
c760b5dbed13e56fdaf806dc41ec8086,3600.00,3421.00,4.97%,
f92e5d8aed7e970d77b3ff6b2e164470,650.00,605.00,6.92%,
14588cc4e33a66dc6f2114986be75d97,7499.00,6288.00,16.15%,
5ac9b694429c7193186cfc059233efdb,1599.00,1498.00,6.32%,
41e1560a0d282bacad2cdf6c1cec82ba,1495.00,1395.00,6.69%,
5e156be4d7034ff3cce50de70022ea19,2984.00,2984.00,0%,
a695fc6216850e8457798951c43550bf,12249.00,9799.00,20.0%,
a4ec96ea5760e09e08ff8b05f70d6ee1,1299.00,1049.00,19.25%,
23e87d6450c272765058e62178daecc2,380.00,280.00,26.32%,
0077d57077b274d74da26cf6a687b5f7,150.00,99.00,34.0%,
b13f7440b155de82c95e87dc7a8d7031,1184.00,1184.00,0%,
9863cf80ddf0778874efbe04dab111f8,1120.00,1120.00,0%,
af3a0ed0496812c17e72e86724c89a31,524.00,524.00,0%,
cfcaa6b20650058992232fd6d01d1090,2800.00,1420.00,49.29%,
64ebeb3ef91166a06b58265017497458,7388.00,7388.00,0%,
b48c09bbcd7e425b748f74976329de7c,180.00,180.00,0%,
a58b6f2af430bb2fd63dce232e95ab67,1590.00,1590.00,0%,
727a3410c32ce482bac2a674e69dac6d,7680.00,7680.00,0%,
16d8f94ae7aaa2b54fd46623fdfbcc87,1430.00,1430.00,0%,
09dbb3fc95fbbd0f29c2ede092a4eaa4,240.00,240.00,0%,
f60d482d9c1fa523bb1fba493abe2c1e,2095.00,2095.00,0%,
7a1acbc66901987c6f5f27e6fefb130c,200.00,125.00,37.5%,
b56c6c3ff6b34e3f252ca8b25f0bbc65,3699.00,1135.00,69.32%,
6dca2c9d4854f868b636257eab63e10d,999.00,699.00,30.03%,
20f207980689115e95df5158084bd4b4,6476.00,6476.00,0%,
d800580d5b409126c2b1a16d19decf22,9436.00,7926.00,16.0%,
6d1b7730b25d9ed442b7ecd7f81b1161,2573.00,1415.00,45.01%,
9443a698abe5439157c7d1e97d8faf26,4500.00,4500.00,0%,
d23b3c73ad4a20a603eebcc26e625f4f,7999.00,7999.00,0%,
536aa0e65d031e56f5b1478f6c5b7ac2,2809.00,2809.00,0%,
ef00adb4eb0781ebc9385799d88ccc9e,198.00,158.00,20.2%,
18426b60eeb36916611c994e1641e6a1,299.00,295.00,1.34%,
1055b6088c741369a4ce0ec506624519,4000.00,3500.00,12.5%,
993d0be14fd318920aca57d405a7d36b,2338.00,1336.00,42.86%,
b8565543859b6a1107165cd60a3b812f,3587.00,3587.00,0%,
8b6797a14b63876bc66720a0851e9f5b,1620.00,935.00,42.28%,
ae16e0f1a19d1fe1dce939369362074f,140.00,140.00,0%,
aa057ae13aa6a188f14659ac0cb7f5bf,410.00,410.00,0%,
185750bca695ed3311f94cd82143ace3,300.00,300.00,0%,
334abbbe2fdfc7409c8e7880db7d2893,3290.00,3290.00,0%,
b9bc0858a72f43d6e8d24acf4671ca5b,27297.00,9099.00,66.67%,
125e02826f76436a9b8a14d140b9cba9,1841.00,1841.00,0%,
5b3dbbdbffedf0cd97606a417d4b67e1,499.00,349.00,30.06%,
de7aac6129c9d2b77804092151f32e5e,1999.00,499.00,75.04%,
274f3dd37ca19018c10e5c9ef63423ab,3508.00,1949.00,44.44%,
ca49ae0568b5864f849c554301f578df,1199.00,1199.00,0%,
788f37ae4dd6544480c7e2655cff23b0,175.00,125.00,28.57%,
00c2f268042d3bc00dd803be9184a14c,2199.00,840.00,61.8%,
00b19a8205daaa2ef070d5c4fb27391a,6065.00,6065.00,0%,
dbd7a8ff643da0f1551dbc50a6f5f81e,318.00,276.00,13.21%,
596aa59a76f51c0c2ec502891d4d91eb,2165.00,2165.00,0%,
0ca43a212c93db0d700e54b3e7f9a7d7,4610.00,3688.00,20.0%,
ce7dad0c32f59a19c37e07ddd92c4748,449.00,349.00,22.27%,
690d1ef385449fc5096ca365c83a1ea6,999.00,299.00,70.07%,
953dfaa536715e88c02ac55002e811df,3250.00,3250.00,0%,
7c15734ca5a6561cb8b0238a986bae01,299.00,299.00,0%,
5bab3d51cfe7258c8f1d7089914577aa,7999.00,6652.00,16.84%,
3cc2dbcbafe03f20991cd7749d1fd8cd,,,,
398c0e32c3efc438b1f47a5048e11999,3369.00,2019.00,40.07%,
b7274dcbb6d171901a18a709d1a1f630,1262.00,996.00,21.08%,
d1c9d1f01169c301c5767a8d5a35b9a4,9804.00,7843.00,20.0%,
7f175ae78681f9ce1259ac9f713a5460,329.00,199.00,39.51%,
e909ad0680da07bba2f12720b0a511c0,7140.00,5494.00,23.05%,
99c24a18cd951c209f4dd26de9711ae3,625.00,325.00,48.0%,
946e139f4d00ecefe40821226ed28779,745.00,745.00,0%,
154a8b9eb8592c7e48883e3dc81fdc40,540.00,445.00,17.59%,
d88854f389a7b775b987910f57fbd800,1950.00,1299.00,33.38%,
f878c22eb5eeaadb470a9eab32f9322f,2000.00,1000.00,50.0%,
0d3f1bf178ca1b0ace608613558019ea,1181.00,980.00,17.02%,
5260da64f6b63e011d6b571ef82c0edb,760.00,410.00,46.05%,
2e882d800dbc916ea1a4eb0ee75f0e6f,14850.00,9900.00,33.33%,
086ae2a2b6fece2465d464de5a4178bd,7423.00,3689.00,50.3%,
04012d1c4f9b9c9dd5e504eace9881f2,449.00,449.00,0%,
b18f59414239cc97515f4d784593a2a3,645.00,565.00,12.4%,
99dd1ed01f148c379807cac790beb803,745.00,745.00,0%,
089982cb49ea24df31c9b0effa87b662,,,0%,
b9f3b9023299f1d843305474d54a37ba,330.00,275.00,16.67%,
c82343fa9085ffde38cfc5ca5874690d,1390.00,1390.00,0%,
f7001ea09ccf9d39670fbedb87160710,294.20,147.10,50.0%,
932d259da0ad71a5abd324cedc35d4c6,210.00,210.00,0%,
1957b3fb9fc925ad8b099c7d8f57e0b6,498.00,419.00,15.86%,
cdc8cb5d396b54bdba5536a6e60b1a13,6156.00,4925.00,20.0%,
6c36db72aefddda00dbd6a93f0f8e6d0,2000.00,2000.00,0%,
4f8f490f83c4e915cf7ca24604089a0d,795.00,695.00,12.58%,
7a4d6e0c33982f85c53f918414631807,450.00,450.00,0%,
cfa01eb6d61fe5f465f7dc221b9ebdcf,,356.00,0%,
320497b9ee89338300865a09d8e44c20,795.00,795.00,0%,
210d5581b98ddd99efb132dbc06fa1fd,1850.00,1110.00,40.0%,
e1c266bdb73df54f160234578fcc7ed8,6494.00,6494.00,0%,
cacfcba8b5b0b4638764916ccfe44a27,695.00,595.00,14.39%,
fb5aa14ad85372b81e94c832b935cd9c,399.00,249.00,37.59%,
b57b34b8c70996b35dbface56fd9148a,,,,
ef3bf33a6b8ed40e27a7af6ef477c9bf,2699.00,1817.00,32.68%,
31c5b301d8a15c9ad87ed58f823ab6a9,999.00,299.00,70.07%,
f33e10d8a31db491383d49f45118d48d,2376.00,2376.00,0%,
db1aeaa134ff0a7f3f699d7db869556b,849.00,449.00,47.11%,
2e3452efee2bad169e1538defb36e874,375.00,375.00,0%,
2a26dff20c4428b26d910f012c199362,500.00,249.00,50.2%,
3c706cc0562ec1b337ddf9a6973f6f66,299.00,299.00,0%,
12018aac4ec5e2c750ea17cc87d4a169,330.00,330.00,0%,
ef2e132595c9b2fdefa46bcfffc9969e,999.00,699.00,30.03%,
47b3e0c93a7fd2ae0d86cae2a2904fc7,1557.00,1557.00,0%,
33b8f918632b1ab1ddeeb68b7610fa56,2499.00,2499.00,0%,
bb881472a45fb0c6f04b4d90737e67b8,9773.00,7518.00,23.07%,
c942756f837ef12ab79f3e46eda1f57d,699.00,699.00,0%,
432037cef0212cee2a296fd80584c53b,260.00,253.00,2.69%,
c263f61d57c548643bd299d4e2758953,365.00,185.00,49.32%,
f05eea1c7cf03e37feac2d41052b63e0,3389.00,3389.00,0%,
1a4d557538d49a54eecc46112d5a051f,2179.00,1226.00,43.74%,
435c8873466893264198da5004ca997e,799.00,549.00,31.29%,
f61aa9f0c6b6e4bcd91911876c44159c,365.00,365.00,0%,
6730ae75db7dcf08535b63562905e8f4,250.00,225.00,10.0%,
6355fbf3fb38005eda63d7cbb09e1fec,275.00,199.00,27.64%,
0c332394f03cf91ea164894825624cf5,2433.00,1859.00,23.59%,
41b1b53e5d476b234af9af926cc4dda6,4045.00,4045.00,0%,
35cd982780290f097cb975073da17acf,1399.00,1165.00,16.73%,
d20345fbdb875c3dad7767edb69d076f,495.00,409.00,17.37%,
0851a2efaa4360455c3691199bb22e00,2564.00,1465.00,42.86%,
2f2fd810ad5aa03d53aa032c52867d1a,1466.00,1466.00,0%,
8fd6c15b1e27d52394c53323f36bf30d,8999.00,8999.00,0%,
7ad6d0f931bbb544b3ed0e87bb13607a,500.00,249.00,50.2%,
73749aa560e54df8e09c22a459b057eb,599.00,499.00,16.69%,
4d9a8f8361f7b480299ef41d48695ec2,320.00,320.00,0%,
4fde508c90049518c21c3bfe90300a09,2673.00,2673.00,0%,
7309857de5933ceb06bf7902e009f1a8,5440.00,5440.00,0%,
e0543b5238f05d5d8ac1232f879fc285,5449.00,3249.00,40.37%,
5332fbe8d25a1a22f2b95c63b330a0d0,4938.00,3950.00,20.01%,
b65a1a0dee45806292bee0d1af32adf7,699.00,479.00,31.47%,
f7e51cb06f653b7ddce32aa407ff877b,855.00,285.00,66.67%,
9e9cab437eef5fa56086ad5ffc3f93d2,199.00,199.00,0%,
737571e3aab71dc5cff0e6b92a4aa1d7,3599.00,2119.00,41.12%,
348eb8c0917969ac03fea70bf65e58a6,405.00,324.00,20.0%,
f9a38d3aaa673d43c394c9199c1a845a,298.00,278.00,6.71%,
393903756f11b025e899cd60efc2d15e,2093.00,2093.00,0%,
89b9300c8b7c0230cf980d82ec0fb737,130.00,130.00,0%,
122da423043201a85c594e9d8fd55f3d,999.00,829.00,17.02%,
d89fdd2811ed3f4b6118d19d4fbc4484,899.00,449.00,50.06%,
4735a7b68bdb17a1fd531f839732f698,1999.00,1999.00,0%,
16717c3410026f5346da7ea17b1ae4d7,8895.00,8895.00,0%,
4429b9ad43a629cfb359eb77073a91f9,6200.00,6200.00,0%,
edf65d48ca9ec024009845277a6ccf76,495.00,371.00,25.05%,
c245e5b48aadd7ea57734ca5b255f364,11097.00,3699.00,66.67%,
c5924821e7717d650570f1fb87b6c6dc,8640.00,8640.00,0%,
